"unixtime","open","high","low","close","volume","date","price","crypto"
1612361040,8.7e-07,8.7e-07,8.6e-07,8.7e-07,484429,2021-02-03 14:04:00,0.0265755855,"Dogecoin"
1612361100,8.7e-07,8.7e-07,8.6e-07,8.6e-07,184523,2021-02-03 14:05:00,0.0262770764,"Dogecoin"
1612361160,8.7e-07,8.7e-07,8.6e-07,8.7e-07,592322,2021-02-03 14:06:00,0.0265569153,"Dogecoin"
1612361220,8.6e-07,8.7e-07,8.6e-07,8.6e-07,755372,2021-02-03 14:07:00,0.0262195252,"Dogecoin"
1612361280,8.7e-07,8.7e-07,8.6e-07,8.7e-07,1373307,2021-02-03 14:08:00,0.0265511037,"Dogecoin"
1612361340,8.7e-07,8.8e-07,8.7e-07,8.7e-07,1394112,2021-02-03 14:09:00,0.026535,"Dogecoin"
1612361400,8.7e-07,8.8e-07,8.7e-07,8.8e-07,483813,2021-02-03 14:10:00,0.0268450688,"Dogecoin"
1612361460,8.8e-07,8.8e-07,8.7e-07,8.7e-07,300667,2021-02-03 14:11:00,0.026528301,"Dogecoin"
1612361520,8.7e-07,8.8e-07,8.7e-07,8.8e-07,571670,2021-02-03 14:12:00,0.0268315872,"Dogecoin"
1612361580,8.8e-07,8.8e-07,8.7e-07,8.8e-07,260605,2021-02-03 14:13:00,0.0268179912,"Dogecoin"
1612361640,8.7e-07,8.8e-07,8.7e-07,8.8e-07,114407,2021-02-03 14:14:00,0.0268245208,"Dogecoin"
1612361700,8.8e-07,8.8e-07,8.7e-07,8.7e-07,220222,2021-02-03 14:15:00,0.026511597,"Dogecoin"
1612361760,8.8e-07,8.8e-07,8.7e-07,8.8e-07,324158,2021-02-03 14:16:00,0.0267826416,"Dogecoin"
1612361820,8.7e-07,8.8e-07,8.7e-07,8.8e-07,149831,2021-02-03 14:17:00,0.0267823248,"Dogecoin"
1612361880,8.8e-07,8.8e-07,8.7e-07,8.8e-07,660240,2021-02-03 14:18:00,0.0267858624,"Dogecoin"
1612361940,8.7e-07,8.8e-07,8.7e-07,8.7e-07,96193,2021-02-03 14:19:00,0.0264879591,"Dogecoin"
1612362000,8.8e-07,8.8e-07,8.7e-07,8.7e-07,77051,2021-02-03 14:20:00,0.0265088043,"Dogecoin"
1612362060,8.7e-07,8.8e-07,8.7e-07,8.7e-07,1866465,2021-02-03 14:21:00,0.0264972594,"Dogecoin"
1612362120,8.8e-07,8.8e-07,8.6e-07,8.8e-07,1930155,2021-02-03 14:22:00,0.0268017288,"Dogecoin"
1612362180,8.8e-07,8.8e-07,8.6e-07,8.6e-07,232554,2021-02-03 14:23:00,0.0262384882,"Dogecoin"
1612362240,8.7e-07,8.7e-07,8.6e-07,8.7e-07,326472,2021-02-03 14:24:00,0.0265246035,"Dogecoin"
1612362300,8.7e-07,8.7e-07,8.6e-07,8.7e-07,185849,2021-02-03 14:25:00,0.0265266915,"Dogecoin"
1612362360,8.7e-07,8.7e-07,8.6e-07,8.6e-07,266280,2021-02-03 14:26:00,0.0262202132,"Dogecoin"
1612362420,8.7e-07,8.7e-07,8.6e-07,8.6e-07,189967,2021-02-03 14:27:00,0.0262155606,"Dogecoin"
1612362480,8.6e-07,8.7e-07,8.6e-07,8.7e-07,577489,2021-02-03 14:28:00,0.026527431,"Dogecoin"
1612362540,8.6e-07,8.7e-07,8.6e-07,8.6e-07,282314,2021-02-03 14:29:00,0.0262153198,"Dogecoin"
1612362600,8.6e-07,8.7e-07,8.6e-07,8.7e-07,335153,2021-02-03 14:30:00,0.0265091001,"Dogecoin"
1612362660,8.7e-07,8.7e-07,8.6e-07,8.6e-07,480383,2021-02-03 14:31:00,0.026203641,"Dogecoin"
1612362720,8.7e-07,8.7e-07,8.6e-07,8.7e-07,222749,2021-02-03 14:32:00,0.026495067,"Dogecoin"
1612362780,8.7e-07,8.7e-07,8.6e-07,8.6e-07,404970,2021-02-03 14:33:00,0.0261904916,"Dogecoin"
1612362840,8.6e-07,8.7e-07,8.6e-07,8.6e-07,188449,2021-02-03 14:34:00,0.026189924,"Dogecoin"
1612362900,8.7e-07,8.7e-07,8.6e-07,8.7e-07,99007,2021-02-03 14:35:00,0.0264532722,"Dogecoin"
1612362960,8.6e-07,8.7e-07,8.6e-07,8.6e-07,227499,2021-02-03 14:36:00,0.0261422198,"Dogecoin"
1612363020,8.7e-07,8.7e-07,8.6e-07,8.7e-07,149882,2021-02-03 14:37:00,0.0264517932,"Dogecoin"
1612363080,8.6e-07,8.7e-07,8.6e-07,8.6e-07,212410,2021-02-03 14:38:00,0.0261390206,"Dogecoin"
1612363140,8.6e-07,8.7e-07,8.6e-07,8.7e-07,121923,2021-02-03 14:39:00,0.0263773299,"Dogecoin"
1612363200,8.7e-07,8.7e-07,8.6e-07,8.6e-07,182363,2021-02-03 14:40:00,0.026091626,"Dogecoin"
1612363260,8.6e-07,8.7e-07,8.6e-07,8.7e-07,157086,2021-02-03 14:41:00,0.0264208299,"Dogecoin"
1612363320,8.7e-07,8.7e-07,8.6e-07,8.6e-07,439353,2021-02-03 14:42:00,0.0261241168,"Dogecoin"
1612363380,8.7e-07,8.7e-07,8.6e-07,8.6e-07,238975,2021-02-03 14:43:00,0.0261185268,"Dogecoin"
1612363440,8.6e-07,8.8e-07,8.6e-07,8.6e-07,1785020,2021-02-03 14:44:00,0.0261287092,"Dogecoin"
1612363500,8.6e-07,8.8e-07,8.6e-07,8.7e-07,1664854,2021-02-03 14:45:00,0.0264007764,"Dogecoin"
1612363560,8.8e-07,8.8e-07,8.7e-07,8.8e-07,1625576,2021-02-03 14:46:00,0.026674252,"Dogecoin"
1612363620,8.8e-07,8.8e-07,8.7e-07,8.8e-07,222805,2021-02-03 14:47:00,0.0266932512,"Dogecoin"
1612363680,8.8e-07,8.8e-07,8.7e-07,8.8e-07,211361,2021-02-03 14:48:00,0.0267168,"Dogecoin"
1612363740,8.7e-07,8.8e-07,8.6e-07,8.7e-07,3253522,2021-02-03 14:49:00,0.0264628161,"Dogecoin"
1612363800,8.8e-07,8.8e-07,8.6e-07,8.7e-07,1356845,2021-02-03 14:50:00,0.0264943623,"Dogecoin"
1612363860,8.7e-07,8.7e-07,8.6e-07,8.7e-07,333879,2021-02-03 14:51:00,0.0264987123,"Dogecoin"
1612363920,8.7e-07,8.7e-07,8.6e-07,8.7e-07,691448,2021-02-03 14:52:00,0.0264737259,"Dogecoin"
1612363980,8.6e-07,8.7e-07,8.6e-07,8.7e-07,190116,2021-02-03 14:53:00,0.0264696108,"Dogecoin"
1612364040,8.6e-07,8.7e-07,8.6e-07,8.7e-07,302720,2021-02-03 14:54:00,0.02647845,"Dogecoin"
1612364100,8.7e-07,8.7e-07,8.6e-07,8.6e-07,1389031,2021-02-03 14:55:00,0.026172423,"Dogecoin"
1612364160,8.7e-07,8.7e-07,8.6e-07,8.6e-07,296620,2021-02-03 14:56:00,0.0261577256,"Dogecoin"
1612364220,8.7e-07,8.7e-07,8.6e-07,8.6e-07,322815,2021-02-03 14:57:00,0.0261743408,"Dogecoin"
1612364280,8.6e-07,8.7e-07,8.6e-07,8.6e-07,318370,2021-02-03 14:58:00,0.0261948776,"Dogecoin"
1612364340,8.6e-07,8.7e-07,8.6e-07,8.7e-07,301552,2021-02-03 14:59:00,0.0264797811,"Dogecoin"
1612364400,8.7e-07,8.7e-07,8.6e-07,8.7e-07,177293,2021-02-03 15:00:00,0.0264937272,"Dogecoin"
1612364460,8.7e-07,8.7e-07,8.6e-07,8.6e-07,215138,2021-02-03 15:01:00,0.0262025316,"Dogecoin"
1612364520,8.6e-07,8.7e-07,8.6e-07,8.6e-07,259838,2021-02-03 15:02:00,0.0261740226,"Dogecoin"
1612364580,8.7e-07,8.7e-07,8.6e-07,8.7e-07,376431,2021-02-03 15:03:00,0.0264923004,"Dogecoin"
1612364640,8.7e-07,8.7e-07,8.6e-07,8.6e-07,327624,2021-02-03 15:04:00,0.0262281252,"Dogecoin"
1612364700,8.7e-07,8.8e-07,8.6e-07,8.7e-07,1060379,2021-02-03 15:05:00,0.0265368183,"Dogecoin"
1612364760,8.7e-07,8.8e-07,8.6e-07,8.6e-07,312334,2021-02-03 15:06:00,0.0262100566,"Dogecoin"
1612364820,8.6e-07,8.7e-07,8.6e-07,8.7e-07,709813,2021-02-03 15:07:00,0.02654805,"Dogecoin"
1612364880,8.6e-07,8.7e-07,8.6e-07,8.6e-07,1333763,2021-02-03 15:08:00,0.0262054728,"Dogecoin"
1612364940,8.7e-07,8.8e-07,8.6e-07,8.8e-07,742543,2021-02-03 15:09:00,0.0268096752,"Dogecoin"
1612365000,8.7e-07,8.8e-07,8.7e-07,8.7e-07,176418,2021-02-03 15:10:00,0.0264967896,"Dogecoin"
1612365060,8.8e-07,8.8e-07,8.7e-07,8.7e-07,110295,2021-02-03 15:11:00,0.0264948234,"Dogecoin"
1612365120,8.8e-07,8.8e-07,8.7e-07,8.8e-07,1069515,2021-02-03 15:12:00,0.0268129664,"Dogecoin"
1612365180,8.8e-07,8.8e-07,8.7e-07,8.7e-07,470368,2021-02-03 15:13:00,0.0264915261,"Dogecoin"
1612365240,8.7e-07,8.8e-07,8.7e-07,8.7e-07,1095450,2021-02-03 15:14:00,0.026507595,"Dogecoin"
1612365300,8.7e-07,8.8e-07,8.7e-07,8.8e-07,134000,2021-02-03 15:15:00,0.0268312176,"Dogecoin"
1612365360,8.8e-07,8.8e-07,8.7e-07,8.8e-07,121195,2021-02-03 15:16:00,0.0268148848,"Dogecoin"
1612365420,8.7e-07,8.8e-07,8.7e-07,8.7e-07,1303096,2021-02-03 15:17:00,0.0265162602,"Dogecoin"
1612365480,8.8e-07,8.8e-07,8.7e-07,8.8e-07,936853,2021-02-03 15:18:00,0.0268239136,"Dogecoin"
1612365540,8.8e-07,8.8e-07,8.7e-07,8.8e-07,116784,2021-02-03 15:19:00,0.0268148496,"Dogecoin"
1612365600,8.7e-07,8.8e-07,8.7e-07,8.8e-07,401527,2021-02-03 15:20:00,0.0268071672,"Dogecoin"
1612365660,8.8e-07,8.8e-07,8.6e-07,8.7e-07,1138240,2021-02-03 15:21:00,0.0265684863,"Dogecoin"
1612365720,8.6e-07,8.7e-07,8.6e-07,8.6e-07,227565,2021-02-03 15:22:00,0.0262642624,"Dogecoin"
1612365780,8.6e-07,8.7e-07,8.6e-07,8.6e-07,102534,2021-02-03 15:23:00,0.026342875,"Dogecoin"
1612365840,8.7e-07,8.7e-07,8.6e-07,8.6e-07,637788,2021-02-03 15:24:00,0.0263036504,"Dogecoin"
1612365900,8.6e-07,8.7e-07,8.5e-07,8.6e-07,4695444,2021-02-03 15:25:00,0.0263268618,"Dogecoin"
1612365960,8.6e-07,8.7e-07,8.5e-07,8.5e-07,15976702,2021-02-03 15:26:00,0.025999919,"Dogecoin"
1612366020,8.6e-07,8.7e-07,8.5e-07,8.7e-07,2054683,2021-02-03 15:27:00,0.0265952127,"Dogecoin"
1612366080,8.6e-07,8.7e-07,8.6e-07,8.6e-07,216339,2021-02-03 15:28:00,0.0263353328,"Dogecoin"
1612366140,8.7e-07,8.7e-07,8.6e-07,8.6e-07,433873,2021-02-03 15:29:00,0.026330835,"Dogecoin"
1612366200,8.7e-07,8.7e-07,8.6e-07,8.6e-07,499932,2021-02-03 15:30:00,0.0263982676,"Dogecoin"
1612366260,8.7e-07,8.7e-07,8.5e-07,8.5e-07,471018,2021-02-03 15:31:00,0.0260967,"Dogecoin"
1612366320,8.6e-07,8.6e-07,8.5e-07,8.6e-07,186369,2021-02-03 15:32:00,0.0264152784,"Dogecoin"
1612366380,8.6e-07,8.6e-07,8.5e-07,8.6e-07,240193,2021-02-03 15:33:00,0.0264364172,"Dogecoin"
1612366440,8.5e-07,8.6e-07,8.5e-07,8.5e-07,295746,2021-02-03 15:34:00,0.026085429,"Dogecoin"
1612366500,8.6e-07,8.6e-07,8.5e-07,8.6e-07,1471568,2021-02-03 15:35:00,0.0263125686,"Dogecoin"
1612366560,8.6e-07,8.7e-07,8.6e-07,8.7e-07,1050847,2021-02-03 15:36:00,0.026633658,"Dogecoin"
1612366620,8.7e-07,8.7e-07,8.5e-07,8.5e-07,351641,2021-02-03 15:37:00,0.0260674175,"Dogecoin"
1612366680,8.5e-07,8.6e-07,8.5e-07,8.6e-07,605547,2021-02-03 15:38:00,0.026359,"Dogecoin"
1612366740,8.5e-07,8.6e-07,8.5e-07,8.6e-07,491370,2021-02-03 15:39:00,0.0263784016,"Dogecoin"
1612366800,8.6e-07,8.6e-07,8.5e-07,8.5e-07,374466,2021-02-03 15:40:00,0.0260885145,"Dogecoin"
1612366860,8.5e-07,8.6e-07,8.5e-07,8.6e-07,679277,2021-02-03 15:41:00,0.0263957478,"Dogecoin"
1612366920,8.6e-07,8.6e-07,8.5e-07,8.6e-07,625767,2021-02-03 15:42:00,0.0264022752,"Dogecoin"
1612366980,8.6e-07,8.6e-07,8.5e-07,8.5e-07,198375,2021-02-03 15:43:00,0.026076572,"Dogecoin"
1612367040,8.6e-07,8.6e-07,8.5e-07,8.6e-07,440126,2021-02-03 15:44:00,0.0263877498,"Dogecoin"
1612367100,8.5e-07,8.6e-07,8.5e-07,8.5e-07,360120,2021-02-03 15:45:00,0.0260307485,"Dogecoin"
1612367160,8.5e-07,8.6e-07,8.5e-07,8.6e-07,416581,2021-02-03 15:46:00,0.0263542442,"Dogecoin"
1612367220,8.6e-07,8.6e-07,8.5e-07,8.5e-07,170157,2021-02-03 15:47:00,0.026045037,"Dogecoin"
1612367280,8.6e-07,8.6e-07,8.5e-07,8.6e-07,310948,2021-02-03 15:48:00,0.0263682278,"Dogecoin"
1612367340,8.6e-07,8.7e-07,8.5e-07,8.6e-07,1572480,2021-02-03 15:49:00,0.0263650286,"Dogecoin"
1612367400,8.6e-07,8.7e-07,8.6e-07,8.7e-07,1078069,2021-02-03 15:50:00,0.0266628813,"Dogecoin"
1612367460,8.7e-07,8.7e-07,8.6e-07,8.6e-07,682215,2021-02-03 15:51:00,0.0263449046,"Dogecoin"
1612367520,8.6e-07,8.7e-07,8.6e-07,8.7e-07,775628,2021-02-03 15:52:00,0.0266779671,"Dogecoin"
1612367580,8.6e-07,8.7e-07,8.6e-07,8.7e-07,662727,2021-02-03 15:53:00,0.0266964198,"Dogecoin"
1612367640,8.6e-07,8.7e-07,8.5e-07,8.6e-07,6559960,2021-02-03 15:54:00,0.0263950684,"Dogecoin"
1612367700,8.7e-07,8.7e-07,8.6e-07,8.7e-07,1316302,2021-02-03 15:55:00,0.0267041802,"Dogecoin"
1612367760,8.6e-07,8.7e-07,8.5e-07,8.6e-07,1864658,2021-02-03 15:56:00,0.0264200514,"Dogecoin"
1612367820,8.6e-07,8.6e-07,8.5e-07,8.6e-07,170431,2021-02-03 15:57:00,0.0264455246,"Dogecoin"
1612367880,8.6e-07,8.6e-07,8.5e-07,8.6e-07,320526,2021-02-03 15:58:00,0.026445,"Dogecoin"
1612367940,8.6e-07,8.6e-07,8.5e-07,8.6e-07,168261,2021-02-03 15:59:00,0.0264351616,"Dogecoin"
1612368000,8.5e-07,8.6e-07,8.5e-07,8.6e-07,511465,2021-02-03 16:00:00,0.0265118736,"Dogecoin"
1612368060,8.6e-07,8.6e-07,8.5e-07,8.6e-07,224480,2021-02-03 16:01:00,0.0264451806,"Dogecoin"
1612368120,8.6e-07,8.6e-07,8.5e-07,8.6e-07,188665,2021-02-03 16:02:00,0.0264101872,"Dogecoin"
1612368180,8.5e-07,8.6e-07,8.5e-07,8.6e-07,277193,2021-02-03 16:03:00,0.02656454,"Dogecoin"
1612368240,8.5e-07,8.6e-07,8.5e-07,8.6e-07,630588,2021-02-03 16:04:00,0.0265581932,"Dogecoin"
1612368300,8.5e-07,8.6e-07,8.5e-07,8.6e-07,886793,2021-02-03 16:05:00,0.0265707234,"Dogecoin"
1612368360,8.5e-07,8.6e-07,8.5e-07,8.6e-07,430188,2021-02-03 16:06:00,0.026609475,"Dogecoin"
1612368420,8.5e-07,8.6e-07,8.5e-07,8.6e-07,1785885,2021-02-03 16:07:00,0.026584965,"Dogecoin"
1612368480,8.5e-07,8.6e-07,8.5e-07,8.6e-07,619263,2021-02-03 16:08:00,0.0265221248,"Dogecoin"
1612368540,8.6e-07,8.6e-07,8.5e-07,8.6e-07,503692,2021-02-03 16:09:00,0.0265069458,"Dogecoin"
1612368600,8.5e-07,8.6e-07,8.5e-07,8.6e-07,934057,2021-02-03 16:10:00,0.026490279,"Dogecoin"
1612368660,8.5e-07,8.6e-07,8.4e-07,8.5e-07,1320801,2021-02-03 16:11:00,0.026178419,"Dogecoin"
1612368720,8.4e-07,8.5e-07,8.4e-07,8.5e-07,334084,2021-02-03 16:12:00,0.02617932,"Dogecoin"
1612368780,8.5e-07,8.5e-07,8.4e-07,8.5e-07,849505,2021-02-03 16:13:00,0.0261598125,"Dogecoin"
1612368840,8.5e-07,8.5e-07,8.4e-07,8.4e-07,143295,2021-02-03 16:14:00,0.0258395256,"Dogecoin"
1612368900,8.5e-07,8.5e-07,8.4e-07,8.4e-07,5241953,2021-02-03 16:15:00,0.0258317052,"Dogecoin"
1612368960,8.4e-07,8.5e-07,8.4e-07,8.5e-07,621088,2021-02-03 16:16:00,0.0261196075,"Dogecoin"
1612369020,8.4e-07,8.5e-07,8.4e-07,8.4e-07,1151622,2021-02-03 16:17:00,0.0257662608,"Dogecoin"
1612369080,8.4e-07,8.5e-07,8.4e-07,8.5e-07,571611,2021-02-03 16:18:00,0.026074277,"Dogecoin"
1612369140,8.4e-07,8.5e-07,8.4e-07,8.4e-07,5847736,2021-02-03 16:19:00,0.025788,"Dogecoin"
1612369200,8.4e-07,8.5e-07,8.4e-07,8.5e-07,1036379,2021-02-03 16:20:00,0.0260447395,"Dogecoin"
1612369260,8.5e-07,8.6e-07,8.4e-07,8.5e-07,4414891,2021-02-03 16:21:00,0.026024688,"Dogecoin"
1612369320,8.6e-07,8.6e-07,8.5e-07,8.5e-07,3461065,2021-02-03 16:22:00,0.0259978365,"Dogecoin"
1612369380,8.5e-07,8.6e-07,8.4e-07,8.4e-07,2296803,2021-02-03 16:23:00,0.02569182,"Dogecoin"
1612369440,8.5e-07,8.6e-07,8.4e-07,8.6e-07,3378283,2021-02-03 16:24:00,0.0263112442,"Dogecoin"
1612369500,8.5e-07,8.6e-07,8.5e-07,8.6e-07,290937,2021-02-03 16:25:00,0.026282804,"Dogecoin"
1612369560,8.6e-07,8.6e-07,8.5e-07,8.5e-07,161592,2021-02-03 16:26:00,0.026035636,"Dogecoin"
1612369620,8.6e-07,8.6e-07,8.5e-07,8.5e-07,725557,2021-02-03 16:27:00,0.0260304,"Dogecoin"
1612369680,8.6e-07,8.6e-07,8.5e-07,8.6e-07,294519,2021-02-03 16:28:00,0.0263524726,"Dogecoin"
1612369740,8.6e-07,8.6e-07,8.5e-07,8.5e-07,230144,2021-02-03 16:29:00,0.026058603,"Dogecoin"
1612369800,8.5e-07,8.6e-07,8.5e-07,8.5e-07,485780,2021-02-03 16:30:00,0.0260047725,"Dogecoin"
1612369860,8.5e-07,8.5e-07,8.4e-07,8.5e-07,2556733,2021-02-03 16:31:00,0.0260340975,"Dogecoin"
1612369920,8.4e-07,8.5e-07,8.4e-07,8.4e-07,768825,2021-02-03 16:32:00,0.0257314764,"Dogecoin"
1612369980,8.5e-07,8.5e-07,8.4e-07,8.4e-07,233959,2021-02-03 16:33:00,0.0257447064,"Dogecoin"
1612370040,8.5e-07,8.5e-07,8.4e-07,8.4e-07,254530,2021-02-03 16:34:00,0.025801062,"Dogecoin"
1612370100,8.5e-07,8.5e-07,8.4e-07,8.4e-07,295594,2021-02-03 16:35:00,0.025807992,"Dogecoin"
1612370160,8.4e-07,8.5e-07,8.4e-07,8.5e-07,496747,2021-02-03 16:36:00,0.0261730895,"Dogecoin"
1612370220,8.4e-07,8.5e-07,8.4e-07,8.5e-07,397187,2021-02-03 16:37:00,0.026180034,"Dogecoin"
1612370280,8.5e-07,8.6e-07,8.4e-07,8.5e-07,9601124,2021-02-03 16:38:00,0.026224795,"Dogecoin"
1612370340,8.5e-07,8.6e-07,8.5e-07,8.5e-07,385684,2021-02-03 16:39:00,0.0262486205,"Dogecoin"
1612370400,8.6e-07,8.6e-07,8.5e-07,8.5e-07,182535,2021-02-03 16:40:00,0.026272565,"Dogecoin"
1612370460,8.6e-07,8.6e-07,8.5e-07,8.6e-07,417781,2021-02-03 16:41:00,0.0265639552,"Dogecoin"
1612370520,8.6e-07,8.6e-07,8.5e-07,8.6e-07,317326,2021-02-03 16:42:00,0.0265528612,"Dogecoin"
1612370580,8.6e-07,8.6e-07,8.5e-07,8.6e-07,247132,2021-02-03 16:43:00,0.0265396,"Dogecoin"
1612370640,8.6e-07,8.6e-07,8.5e-07,8.6e-07,132708,2021-02-03 16:44:00,0.0265097666,"Dogecoin"
1612370700,8.6e-07,8.6e-07,8.5e-07,8.5e-07,420188,2021-02-03 16:45:00,0.0262150625,"Dogecoin"
1612370760,8.6e-07,8.6e-07,8.5e-07,8.6e-07,734531,2021-02-03 16:46:00,0.0265201296,"Dogecoin"
1612370820,8.6e-07,8.6e-07,8.5e-07,8.5e-07,510724,2021-02-03 16:47:00,0.0262012245,"Dogecoin"
1612370880,8.6e-07,8.6e-07,8.5e-07,8.5e-07,248357,2021-02-03 16:48:00,0.026177331,"Dogecoin"
1612370940,8.6e-07,8.6e-07,8.5e-07,8.6e-07,5943396,2021-02-03 16:49:00,0.0264777316,"Dogecoin"
1612371000,8.6e-07,8.7e-07,8.5e-07,8.6e-07,2579742,2021-02-03 16:50:00,0.0265171798,"Dogecoin"
1612371060,8.6e-07,8.6e-07,8.5e-07,8.6e-07,90480,2021-02-03 16:51:00,0.0265184096,"Dogecoin"
1612371120,8.5e-07,8.6e-07,8.5e-07,8.6e-07,162761,2021-02-03 16:52:00,0.0265523538,"Dogecoin"
1612371180,8.5e-07,8.6e-07,8.5e-07,8.5e-07,146675,2021-02-03 16:53:00,0.0262569845,"Dogecoin"
1612371240,8.6e-07,8.6e-07,8.5e-07,8.6e-07,537873,2021-02-03 16:54:00,0.0266278188,"Dogecoin"
1612371300,8.5e-07,8.6e-07,8.5e-07,8.6e-07,266162,2021-02-03 16:55:00,0.0266462314,"Dogecoin"
1612371360,8.5e-07,8.7e-07,8.5e-07,8.7e-07,2001804,2021-02-03 16:56:00,0.0269687298,"Dogecoin"
1612371420,8.7e-07,8.7e-07,8.6e-07,8.6e-07,3131961,2021-02-03 16:57:00,0.0266198036,"Dogecoin"
1612371480,8.7e-07,8.8e-07,8.6e-07,8.8e-07,3745614,2021-02-03 16:58:00,0.0272476512,"Dogecoin"
1612371540,8.8e-07,8.8e-07,8.7e-07,8.7e-07,6307873,2021-02-03 16:59:00,0.0269361483,"Dogecoin"
1612371600,8.8e-07,8.9e-07,8.7e-07,8.8e-07,6385004,2021-02-03 17:00:00,0.027210348,"Dogecoin"
1612371660,8.8e-07,8.9e-07,8.8e-07,8.9e-07,1630588,2021-02-03 17:01:00,0.0275170823,"Dogecoin"
1612371720,8.8e-07,8.9e-07,8.7e-07,8.7e-07,4762971,2021-02-03 17:02:00,0.0268946058,"Dogecoin"
1612371780,8.7e-07,8.8e-07,8.6e-07,8.7e-07,5479201,2021-02-03 17:03:00,0.0268881156,"Dogecoin"
1612371840,8.7e-07,8.8e-07,8.6e-07,8.8e-07,593998,2021-02-03 17:04:00,0.0272275608,"Dogecoin"
1612371900,8.8e-07,8.8e-07,8.7e-07,8.7e-07,311708,2021-02-03 17:05:00,0.0268327662,"Dogecoin"
1612371960,8.8e-07,8.8e-07,8.7e-07,8.8e-07,322603,2021-02-03 17:06:00,0.0271782544,"Dogecoin"
1612372020,8.7e-07,8.8e-07,8.7e-07,8.8e-07,523579,2021-02-03 17:07:00,0.0271667704,"Dogecoin"
1612372080,8.8e-07,8.8e-07,8.7e-07,8.7e-07,341396,2021-02-03 17:08:00,0.0268564737,"Dogecoin"
1612372140,8.8e-07,8.8e-07,8.7e-07,8.7e-07,664848,2021-02-03 17:09:00,0.0268646778,"Dogecoin"
1612372200,8.8e-07,8.8e-07,8.7e-07,8.8e-07,474360,2021-02-03 17:10:00,0.0271771456,"Dogecoin"
1612372260,8.8e-07,8.8e-07,8.7e-07,8.8e-07,306994,2021-02-03 17:11:00,0.0272330432,"Dogecoin"
1612372320,8.7e-07,8.8e-07,8.7e-07,8.8e-07,2891341,2021-02-03 17:12:00,0.0271929152,"Dogecoin"
1612372380,8.7e-07,8.8e-07,8.7e-07,8.7e-07,1977158,2021-02-03 17:13:00,0.026885088,"Dogecoin"
1612372440,8.8e-07,8.8e-07,8.7e-07,8.7e-07,280039,2021-02-03 17:14:00,0.026867427,"Dogecoin"
1612372500,8.8e-07,8.8e-07,8.7e-07,8.7e-07,269639,2021-02-03 17:15:00,0.026907447,"Dogecoin"
1612372560,8.7e-07,8.8e-07,8.7e-07,8.8e-07,2432851,2021-02-03 17:16:00,0.0272141496,"Dogecoin"
1612372620,8.8e-07,8.8e-07,8.7e-07,8.7e-07,2581389,2021-02-03 17:17:00,0.0269319723,"Dogecoin"
1612372680,8.7e-07,8.8e-07,8.7e-07,8.8e-07,640295,2021-02-03 17:18:00,0.027219236,"Dogecoin"
1612372740,8.7e-07,8.8e-07,8.7e-07,8.7e-07,453651,2021-02-03 17:19:00,0.0269013396,"Dogecoin"
1612372800,8.7e-07,8.8e-07,8.7e-07,8.7e-07,1232675,2021-02-03 17:20:00,0.0269098917,"Dogecoin"
1612372860,8.7e-07,8.7e-07,8.6e-07,8.7e-07,3224188,2021-02-03 17:21:00,0.0268964676,"Dogecoin"
1612372920,8.6e-07,8.7e-07,8.6e-07,8.6e-07,268513,2021-02-03 17:22:00,0.0265880094,"Dogecoin"
1612372980,8.6e-07,8.7e-07,8.6e-07,8.7e-07,328082,2021-02-03 17:23:00,0.026886219,"Dogecoin"
1612373040,8.7e-07,8.7e-07,8.6e-07,8.7e-07,125706,2021-02-03 17:24:00,0.026883,"Dogecoin"
1612373100,8.7e-07,8.7e-07,8.6e-07,8.6e-07,428859,2021-02-03 17:25:00,0.02656368,"Dogecoin"
1612373160,8.7e-07,8.7e-07,8.6e-07,8.7e-07,185259,2021-02-03 17:26:00,0.0268308,"Dogecoin"
1612373220,8.6e-07,8.7e-07,8.6e-07,8.7e-07,418315,2021-02-03 17:27:00,0.0268398219,"Dogecoin"
1612373280,8.7e-07,8.7e-07,8.6e-07,8.7e-07,228789,2021-02-03 17:28:00,0.0268170279,"Dogecoin"
1612373340,8.6e-07,8.7e-07,8.6e-07,8.6e-07,78437,2021-02-03 17:29:00,0.026508597,"Dogecoin"
1612373400,8.6e-07,8.7e-07,8.6e-07,8.6e-07,328262,2021-02-03 17:30:00,0.0264972794,"Dogecoin"
1612373460,8.7e-07,8.7e-07,8.5e-07,8.6e-07,5486447,2021-02-03 17:31:00,0.0264835882,"Dogecoin"
1612373520,8.5e-07,8.7e-07,8.5e-07,8.7e-07,1383111,2021-02-03 17:32:00,0.0268005414,"Dogecoin"
1612373580,8.7e-07,8.7e-07,8.6e-07,8.7e-07,310318,2021-02-03 17:33:00,0.02679861,"Dogecoin"
1612373640,8.6e-07,8.7e-07,8.6e-07,8.6e-07,1452947,2021-02-03 17:34:00,0.0265051914,"Dogecoin"
1612373700,8.6e-07,8.6e-07,8.5e-07,8.6e-07,246047,2021-02-03 17:35:00,0.0265534288,"Dogecoin"
1612373760,8.6e-07,8.6e-07,8.5e-07,8.6e-07,294600,2021-02-03 17:36:00,0.0265695968,"Dogecoin"
1612373820,8.6e-07,8.6e-07,8.5e-07,8.6e-07,1805082,2021-02-03 17:37:00,0.0265422746,"Dogecoin"
1612373880,8.7e-07,8.7e-07,8.6e-07,8.6e-07,825636,2021-02-03 17:38:00,0.026560713,"Dogecoin"
