"ticker","baseCurrency","quoteCurrency","date","open","high","low","close","volume","volumeNotional","tradesDone","crypto","n","price"
"dogebtc","doge","btc",2021-01-28 02:21:00,2.5e-07,2.5e-07,2.4e-07,2.4e-07,472946,0.11350704,3,"Dogecoin",2,0.00643312562872024
"dogebtc","doge","btc",2021-01-28 02:22:00,2.49987547421158e-07,2.49987547421158e-07,2.4e-07,2.4e-07,4316.375,0.00103593,3,"Dogecoin",2,0.00646369574096272
"dogebtc","doge","btc",2021-01-28 02:23:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,11235.44,0.00280886,2,"Dogecoin",2,0.00644702894238908
"dogebtc","doge","btc",2021-01-28 02:25:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,3192,0.000798,1,"Dogecoin",2,0.0064223620372792
"dogebtc","doge","btc",2021-01-28 02:27:00,2.4999166603531e-07,2.4999166603531e-07,2.4999166603531e-07,2.4999166603531e-07,8799.33333333,0.0021997599999992,3,"Dogecoin",2,0.00642567578743854
"dogebtc","doge","btc",2021-01-28 02:28:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,8613,0.00215325,2,"Dogecoin",2,0.006424715
"dogebtc","doge","btc",2021-01-28 02:29:00,2.5e-07,2.5e-07,2.4e-07,2.5e-07,791070,0.1977675,10,"Dogecoin",2,0.00641319537983783
"dogebtc","doge","btc",2021-01-28 02:30:00,2.49997597823191e-07,2.49997597823191e-07,2.49997597823191e-07,2.49997597823191e-07,28619.875,0.0071549,4,"Dogecoin",2,0.0064143723223528
"dogebtc","doge","btc",2021-01-28 02:32:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,2779745,0.69493625,10,"Dogecoin",2,0.00640905673924465
"dogebtc","doge","btc",2021-01-28 02:33:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,8282,0.0020705,3,"Dogecoin",2,0.00642766915622269
"dogebtc","doge","btc",2021-01-28 02:34:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,1384,0.00033216,1,"Dogecoin",2,0.00615842980540331
"dogebtc","doge","btc",2021-01-28 02:35:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,7292,0.00175008,1,"Dogecoin",2,0.00616486386508398
"dogebtc","doge","btc",2021-01-28 02:37:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,14877,0.00371925,3,"Dogecoin",2,0.00642729
"dogebtc","doge","btc",2021-01-28 02:38:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,2302,0.0005755,1,"Dogecoin",2,0.00642231444412665
"dogebtc","doge","btc",2021-01-28 02:39:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,32487,0.00812175,1,"Dogecoin",2,0.00641732300550557
"dogebtc","doge","btc",2021-01-28 02:40:00,2.5e-07,2.5e-07,2.4e-07,2.4e-07,48398,0.01161552,5,"Dogecoin",2,0.00641220379760593
"dogebtc","doge","btc",2021-01-28 02:41:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,11838,0.0029595,4,"Dogecoin",2,0.00642089459042134
"dogebtc","doge","btc",2021-01-28 02:42:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,6502,0.00156048,1,"Dogecoin",2,0.0061868837806203
"dogebtc","doge","btc",2021-01-28 02:43:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,6502,0.00156048,1,"Dogecoin",2,0.00619332681072733
"dogebtc","doge","btc",2021-01-28 02:44:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,13004,0.00312096,2,"Dogecoin",2,0.00618081172162245
"dogebtc","doge","btc",2021-01-28 02:45:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,5482,0.0013705,1,"Dogecoin",2,0.00643549741635849
"dogebtc","doge","btc",2021-01-28 02:47:00,2.5e-07,2.5e-07,2.4e-07,2.4e-07,8570,0.0020568,2,"Dogecoin",2,0.0064157554987178
"dogebtc","doge","btc",2021-01-28 02:48:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,10362,0.00248688,1,"Dogecoin",2,0.0061550352
"dogebtc","doge","btc",2021-01-28 02:49:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,16730,0.0041825,3,"Dogecoin",2,0.0064122374014792
"dogebtc","doge","btc",2021-01-28 02:50:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,11581,0.00277944,3,"Dogecoin",2,0.00615821503757149
"dogebtc","doge","btc",2021-01-28 02:51:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,1467,0.00036675,1,"Dogecoin",2,0.00641455244898983
"dogebtc","doge","btc",2021-01-28 02:52:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,5626.32271912,0.00140658067978,2,"Dogecoin",2,0.006418825
"dogebtc","doge","btc",2021-01-28 02:53:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,570,0.0001368,1,"Dogecoin",2,0.00617064
"dogebtc","doge","btc",2021-01-28 02:55:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,2203,0.00055075,1,"Dogecoin",2,0.00642267129619767
"dogebtc","doge","btc",2021-01-28 02:57:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,933,0.00023325,1,"Dogecoin",2,0.00643184737448795
"dogebtc","doge","btc",2021-01-28 02:58:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,8159,0.00195816,3,"Dogecoin",2,0.00616656
"dogebtc","doge","btc",2021-01-28 02:59:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,10337,0.00258425,3,"Dogecoin",2,0.0064250425
"dogebtc","doge","btc",2021-01-28 03:00:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,5425.625,0.00130215,3,"Dogecoin",2,0.00618951113096246
"dogebtc","doge","btc",2021-01-28 03:01:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,2018,0.0005045,1,"Dogecoin",2,0.0064434945632597
"dogebtc","doge","btc",2021-01-28 03:02:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,101466,0.02435184,2,"Dogecoin",2,0.00615393374542761
"dogebtc","doge","btc",2021-01-28 03:03:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,62752,0.015688,2,"Dogecoin",2,0.00644810004153655
"dogebtc","doge","btc",2021-01-28 03:04:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,6502,0.00156048,1,"Dogecoin",2,0.00620144090154477
"dogebtc","doge","btc",2021-01-28 03:05:00,2.4e-07,2.5e-07,2.4e-07,2.4e-07,19994,0.00479856,3,"Dogecoin",2,0.00644727
"dogebtc","doge","btc",2021-01-28 03:06:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,24371,0.00609275,1,"Dogecoin",2,0.00647796362251124
"dogebtc","doge","btc",2021-01-28 03:07:00,2.5e-07,2.5e-07,2.4e-07,2.4e-07,553963,0.13295112,3,"Dogecoin",2,0.00648135363132528
"dogebtc","doge","btc",2021-01-28 03:09:00,2.4e-07,2.5e-07,2.4e-07,2.4e-07,42341,0.01016184,5,"Dogecoin",2,0.00647537115635109
"dogebtc","doge","btc",2021-01-28 03:10:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,110005,0.0264012,2,"Dogecoin",2,0.00620144034543477
"dogebtc","doge","btc",2021-01-28 03:11:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,2684,0.000671,3,"Dogecoin",2,0.00646045573510325
"dogebtc","doge","btc",2021-01-28 03:12:00,2.49998466963056e-07,2.49998466963056e-07,2.49998466963056e-07,2.49998466963056e-07,15220.33333333,0.0038050599999992,3,"Dogecoin",2,0.00645431435791618
"dogebtc","doge","btc",2021-01-28 03:13:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,9302,0.0023255,2,"Dogecoin",2,0.00645297061913823
"dogebtc","doge","btc",2021-01-28 03:14:00,2.5e-07,2.5e-07,2.4e-07,2.4e-07,25646,0.00615504,3,"Dogecoin",2,0.00645410422340527
"dogebtc","doge","btc",2021-01-28 03:15:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,217771,0.05226504,3,"Dogecoin",2,0.0062052358073216
"dogebtc","doge","btc",2021-01-28 03:16:00,2.49999957379626e-07,2.49999957379626e-07,2.4e-07,2.4e-07,821203.5,0.19708884,4,"Dogecoin",2,0.0064716405308378
"dogebtc","doge","btc",2021-01-28 03:17:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,15652,0.003913,4,"Dogecoin",2,0.0064670725
"dogebtc","doge","btc",2021-01-28 03:18:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,153696,0.038424,2,"Dogecoin",2,0.0064623825
"dogebtc","doge","btc",2021-01-28 03:19:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,32908,0.008227,2,"Dogecoin",2,0.006463888113975
"dogebtc","doge","btc",2021-01-28 03:21:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,505,0.0001212,1,"Dogecoin",2,0.00621596991579981
"dogebtc","doge","btc",2021-01-28 03:22:00,2.42842268946349e-07,2.42842268946349e-07,2.42842268946349e-07,2.42842268946349e-07,1981.074714,0.0004810886785,2,"Dogecoin",2,0.00628600894989896
"dogebtc","doge","btc",2021-01-28 03:23:00,2.49991663027512e-07,2.49991663027512e-07,2.49991663027512e-07,2.49991663027512e-07,3148.625,0.00078713,2,"Dogecoin",2,0.0064793923072214
"dogebtc","doge","btc",2021-01-28 03:24:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,50051,0.01251275,1,"Dogecoin",2,0.0064766611068376
"dogebtc","doge","btc",2021-01-28 03:25:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,327814,0.07867536,1,"Dogecoin",2,0.00620925382001924
"dogebtc","doge","btc",2021-01-28 03:26:00,2.5e-07,2.5e-07,2.40105096284548e-07,2.40105096284548e-07,196633.545505,0.04721271637625,6,"Dogecoin",2,0.00645905007346192
"dogebtc","doge","btc",2021-01-28 03:27:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,24464,0.006116,2,"Dogecoin",2,0.0064659790230736
"dogebtc","doge","btc",2021-01-28 03:28:00,2.5e-07,2.5e-07,2.4e-07,2.4e-07,20077,0.00481848,2,"Dogecoin",2,0.00645493329233531
"dogebtc","doge","btc",2021-01-28 03:29:00,2.5e-07,2.5e-07,2.4e-07,2.5e-07,11133,0.00278325,3,"Dogecoin",2,0.00645119548507647
"dogebtc","doge","btc",2021-01-28 03:30:00,2.49984313828886e-07,2.49984313828886e-07,2.49984313828886e-07,2.49984313828886e-07,3160.95833333,0.0007901899999992,2,"Dogecoin",2,0.00645102112304098
"dogebtc","doge","btc",2021-01-28 03:31:00,2.5e-07,2.5e-07,2.4e-07,2.4e-07,5257,0.00126168,2,"Dogecoin",2,0.0064414839801037
"dogebtc","doge","btc",2021-01-28 03:32:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,1606,0.0004015,1,"Dogecoin",2,0.00644011858941447
"dogebtc","doge","btc",2021-01-28 03:33:00,2.499806239101e-07,2.499806239101e-07,2.499806239101e-07,2.499806239101e-07,6881.33333333,0.0017201999999992,3,"Dogecoin",2,0.0064294873342847
"dogebtc","doge","btc",2021-01-28 03:34:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,753,0.00018072,1,"Dogecoin",2,0.00617061465744991
"dogebtc","doge","btc",2021-01-28 03:35:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,12350,0.0030875,2,"Dogecoin",2,0.0064325553699178
"dogebtc","doge","btc",2021-01-28 03:36:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,158197,0.03954925,1,"Dogecoin",2,0.00644028488831219
"dogebtc","doge","btc",2021-01-28 03:37:00,2.49998781711753e-07,2.49998781711753e-07,2.49998781711753e-07,2.49998781711753e-07,43093.25,0.01077326,4,"Dogecoin",2,0.00644354560615494
"dogebtc","doge","btc",2021-01-28 03:38:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,2186,0.0005465,2,"Dogecoin",2,0.00643757768967221
"dogebtc","doge","btc",2021-01-28 03:39:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,18804,0.004701,2,"Dogecoin",2,0.00644501783794004
"dogebtc","doge","btc",2021-01-28 03:40:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,1832,0.000458,1,"Dogecoin",2,0.0064380959622552
"dogebtc","doge","btc",2021-01-28 03:41:00,2.5e-07,2.5e-07,2.4e-07,2.5e-07,431856,0.107964,4,"Dogecoin",2,0.0064476075
"dogebtc","doge","btc",2021-01-28 03:42:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,4397,0.00109925,1,"Dogecoin",2,0.00645289598081684
"dogebtc","doge","btc",2021-01-28 03:43:00,2.5e-07,2.5e-07,2.4e-07,2.4e-07,127231,0.03053544,4,"Dogecoin",2,0.00646341359499448
"dogebtc","doge","btc",2021-01-28 03:46:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,1509,0.00036216,1,"Dogecoin",2,0.00624666866857806
"dogebtc","doge","btc",2021-01-28 03:47:00,2.4e-07,2.5e-07,2.4e-07,2.5e-07,293304,0.073326,3,"Dogecoin",2,0.00651323494575299
"dogebtc","doge","btc",2021-01-28 03:48:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,16587,0.00414675,1,"Dogecoin",2,0.00651964322922839
"dogebtc","doge","btc",2021-01-28 03:49:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,16107,0.00402675,1,"Dogecoin",2,0.00652622867832345
"dogebtc","doge","btc",2021-01-28 03:50:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,8604,0.00206496,2,"Dogecoin",2,0.00625694971560387
"dogebtc","doge","btc",2021-01-28 03:51:00,2.4e-07,2.49996430483669e-07,2.4e-07,2.49996430483669e-07,5603,0.00140073,4,"Dogecoin",2,0.00651866338472834
"dogebtc","doge","btc",2021-01-28 03:52:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,10405,0.0024972,2,"Dogecoin",2,0.00626840686607013
"dogebtc","doge","btc",2021-01-28 03:53:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,73659,0.01767816,2,"Dogecoin",2,0.006267744
"dogebtc","doge","btc",2021-01-28 03:54:00,2.4e-07,2.5e-07,2.4e-07,2.4e-07,540803,0.12979272,4,"Dogecoin",2,0.0065125
"dogebtc","doge","btc",2021-01-28 03:55:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,132900,0.033225,2,"Dogecoin",2,0.00651092153575472
"dogebtc","doge","btc",2021-01-28 03:56:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,517181,0.12929525,5,"Dogecoin",2,0.00651338700249151
"dogebtc","doge","btc",2021-01-28 03:57:00,2.4e-07,2.4e-07,2.4e-07,2.4e-07,6502,0.00156048,1,"Dogecoin",2,0.00625263737859342
"dogebtc","doge","btc",2021-01-28 03:58:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,21231,0.00530775,1,"Dogecoin",2,0.00651269874777055
"dogebtc","doge","btc",2021-01-28 03:59:00,2.5e-07,2.5e-07,2.5e-07,2.5e-07,958965,0.23974125,14,"Dogecoin",2,0.00651257908877188
"dogebtc","doge","btc",2021-01-28 04:00:00,2.40202691847503e-07,2.5e-07,2.40202691847503e-07,2.5e-07,41625170.2663928,10.4062925665982,124,"Dogecoin",2,0.00652488191827548
"dogebtc","doge","btc",2021-01-28 04:01:00,2.5e-07,2.6e-07,2.5e-07,2.6e-07,465453,0.12101778,10,"Dogecoin",2,0.00677340424483518
"dogebtc","doge","btc",2021-01-28 04:02:00,2.6e-07,2.6e-07,2.5e-07,2.5e-07,264053,0.06601325,8,"Dogecoin",2,0.00676130691519132
"dogebtc","doge","btc",2021-01-28 04:03:00,2.6e-07,2.6e-07,2.6e-07,2.6e-07,604,0.00015704,1,"Dogecoin",2,0.00676288855741399
"dogebtc","doge","btc",2021-01-28 04:04:00,2.6e-07,2.6e-07,2.6e-07,2.6e-07,125762,0.03269812,3,"Dogecoin",2,0.00679986868861589
"dogebtc","doge","btc",2021-01-28 04:05:00,2.59999999272148e-07,2.59999999272148e-07,2.59999999272148e-07,2.59999999272148e-07,12639923.92,3.28638021,148,"Dogecoin",2,0.0068032104594044
"dogebtc","doge","btc",2021-01-28 04:06:00,2.59999991864738e-07,2.59999991864738e-07,2.5e-07,2.5e-07,1327554.08,0.33188852,30,"Dogecoin",2,0.00678332695839868
"dogebtc","doge","btc",2021-01-28 04:07:00,2.5e-07,2.6e-07,2.5e-07,2.6e-07,26297,0.00683722,2,"Dogecoin",2,0.006774872
"dogebtc","doge","btc",2021-01-28 04:08:00,2.6e-07,2.6e-07,2.6e-07,2.6e-07,17162830,4.4623358,249,"Dogecoin",2,0.00677246315444813
"dogebtc","doge","btc",2021-01-28 04:09:00,2.6e-07,2.6e-07,2.5e-07,2.6e-07,21447597,5.57637522,305,"Dogecoin",2,0.00676172218769838
"dogebtc","doge","btc",2021-01-28 04:10:00,2.6e-07,2.65317033826935e-07,2.6e-07,2.65317033826935e-07,58428125.551172,15.5019769633047,404,"Dogecoin",2,0.00689605666714158
"dogebtc","doge","btc",2021-01-28 04:11:00,2.6e-07,2.7e-07,2.6e-07,2.7e-07,3771644,1.01834388,16,"Dogecoin",2,0.00701586182585157
"dogebtc","doge","btc",2021-01-28 04:12:00,2.7e-07,2.7e-07,2.7e-07,2.7e-07,19464741,5.25548007,263,"Dogecoin",2,0.00701896328945195
"dogebtc","doge","btc",2021-01-28 04:13:00,2.7e-07,2.7e-07,2.6e-07,2.7e-07,5642258,1.52340966,60,"Dogecoin",2,0.00701937117829053
"dogebtc","doge","btc",2021-01-28 04:14:00,2.7e-07,2.7e-07,2.6e-07,2.7e-07,5343358,1.44270666,36,"Dogecoin",2,0.00701263652160654
"dogebtc","doge","btc",2021-01-28 04:15:00,2.7e-07,2.7e-07,2.6e-07,2.7e-07,9138872,2.46749544,127,"Dogecoin",2,0.00700728878798734
"dogebtc","doge","btc",2021-01-28 04:16:00,2.69912264078106e-07,2.69912264078106e-07,2.6e-07,2.69912264078106e-07,569892,0.15382084,10,"Dogecoin",2,0.00700601729297459
"dogebtc","doge","btc",2021-01-28 04:17:00,2.7e-07,2.7e-07,2.6e-07,2.6e-07,200328,0.05208528,12,"Dogecoin",2,0.0070104179757553
"dogebtc","doge","btc",2021-01-28 04:18:00,2.7e-07,2.7977459561357e-07,2.7e-07,2.7977459561357e-07,22390645.9819327,6.26433392512183,216,"Dogecoin",2,0.00725890299734385
"dogebtc","doge","btc",2021-01-28 04:19:00,2.7e-07,2.7145024731507e-07,2.7e-07,2.7145024731507e-07,4894785.82462192,1.32869082264792,56,"Dogecoin",2,0.00703824882081821
"dogebtc","doge","btc",2021-01-28 04:20:00,2.70567084690025e-07,2.70567084690025e-07,2.7e-07,2.70567084690025e-07,20283584.0965882,5.48807021607881,98,"Dogecoin",2,0.00701915953600192
"dogebtc","doge","btc",2021-01-28 04:21:00,2.7e-07,2.8e-07,2.7e-07,2.8e-07,559359,0.15662052,21,"Dogecoin",2,0.00725972693904923
"dogebtc","doge","btc",2021-01-28 04:22:00,2.8e-07,2.8e-07,2.8e-07,2.8e-07,9968600,2.791208,10,"Dogecoin",2,0.00725821585212076
"dogebtc","doge","btc",2021-01-28 04:23:00,2.8e-07,2.8e-07,2.72710504560424e-07,2.8e-07,221361,0.06198108,11,"Dogecoin",2,0.00725804866720928
"dogebtc","doge","btc",2021-01-28 04:24:00,2.8e-07,2.8e-07,2.74831240609959e-07,2.8e-07,4112979.22688425,1.15163418352759,15,"Dogecoin",2,0.00725434637268064
"dogebtc","doge","btc",2021-01-28 04:25:00,2.8e-07,2.86477522629892e-07,2.7e-07,2.86477522629892e-07,54759256.0098752,15.6872960027651,285,"Dogecoin",2,0.00742981716972604
"dogebtc","doge","btc",2021-01-28 04:26:00,2.8e-07,2.87188704158267e-07,2.8e-07,2.87188704158267e-07,1997994.30937523,0.573801396625064,40,"Dogecoin",2,0.00744666237635883
"dogebtc","doge","btc",2021-01-28 04:27:00,2.89998353548941e-07,2.99996707097882e-07,2.8e-07,2.89998353548941e-07,25332620.89205,7.346418349774,139,"Dogecoin",2,0.00777487284301668
"dogebtc","doge","btc",2021-01-28 04:28:00,2.89990305076114e-07,2.9e-07,2.8e-07,2.9e-07,22226227.1580558,6.44560587583618,197,"Dogecoin",2,0.00752432138214927
"dogebtc","doge","btc",2021-01-28 04:29:00,2.85143092792878e-07,2.95143092792878e-07,2.8e-07,2.95143092792878e-07,32359700.0292242,9.55074194847502,186,"Dogecoin",2,0.00766033443214795
"dogebtc","doge","btc",2021-01-28 04:30:00,2.90449385480305e-07,3e-07,2.90449385480305e-07,3e-07,3123347.71113273,0.937004313339819,35,"Dogecoin",2,0.00778917346214107
"dogebtc","doge","btc",2021-01-28 04:31:00,3e-07,3.09838765999137e-07,2.9e-07,2.9e-07,62592642.2128556,18.1518662417281,222,"Dogecoin",2,0.00802846208591644
"dogebtc","doge","btc",2021-01-28 04:32:00,3e-07,3.03689335534934e-07,2.96310664465066e-07,3.03689335534934e-07,31113393.9738142,9.44880594214426,200,"Dogecoin",2,0.00786256510952969
"dogebtc","doge","btc",2021-01-28 04:33:00,3.07816507199125e-07,3.07816507199125e-07,2.97816507199125e-07,3.07816507199125e-07,8347206.53840123,2.56940796152037,74,"Dogecoin",2,0.00796436293350631
"dogebtc","doge","btc",2021-01-28 04:34:00,3.09981119529286e-07,3.09981119529286e-07,3e-07,3.09981119529286e-07,11085968.8309848,3.43644102929544,42,"Dogecoin",2,0.00800964554487396
"dogebtc","doge","btc",2021-01-28 04:35:00,3.1e-07,3.13805323140594e-07,3.1e-07,3.1e-07,23386234.6802205,7.24973275086835,245,"Dogecoin",2,0.0081080956632002
"dogebtc","doge","btc",2021-01-28 04:36:00,3.1e-07,3.19925445487785e-07,3.09925445487785e-07,3.1985089097557e-07,13261095.450273,4.2415731950819,73,"Dogecoin",2,0.00827278968824212
"dogebtc","doge","btc",2021-01-28 04:37:00,3.1e-07,3.19866871651903e-07,3.09866871651903e-07,3.19866871651903e-07,13053031.8568769,4.17523246563182,41,"Dogecoin",2,0.00826988288105032
"dogebtc","doge","btc",2021-01-28 04:38:00,3.19929424916125e-07,3.19929424916125e-07,3.00070575083875e-07,3.00070575083875e-07,9423197.2939393,2.82762423112118,58,"Dogecoin",2,0.00826939180699078
"dogebtc","doge","btc",2021-01-28 04:39:00,3.04884615752324e-07,3.1e-07,3e-07,3.04884615752324e-07,5556492.33761862,1.69408903128559,64,"Dogecoin",2,0.008008511891349
"dogebtc","doge","btc",2021-01-28 04:40:00,3e-07,3.1697659645934e-07,3e-07,3.1697659645934e-07,9538437.60174993,3.02346148654248,64,"Dogecoin",2,0.00817313930010711
"dogebtc","doge","btc",2021-01-28 04:41:00,3.1e-07,3.19829087174306e-07,3.09829087174306e-07,3.09829087174306e-07,10925356.3525934,3.38499318577803,68,"Dogecoin",2,0.00825912242410005
"dogebtc","doge","btc",2021-01-28 04:42:00,3.1e-07,3.19997023531366e-07,3.1e-07,3.19997023531366e-07,1679843,0.53754476,38,"Dogecoin",2,0.00826789749572978
"dogebtc","doge","btc",2021-01-28 04:43:00,3.19908126542368e-07,3.19908126542368e-07,3.1e-07,3.19908126542368e-07,5734068.87336957,1.83437523074457,46,"Dogecoin",2,0.00827493286371633
"dogebtc","doge","btc",2021-01-28 04:44:00,3.1e-07,3.19992299819582e-07,3.1e-07,3.1e-07,4237246.75645,1.3135464944995,28,"Dogecoin",2,0.00827137295878252
"dogebtc","doge","btc",2021-01-28 04:45:00,3.1982184533003e-07,3.1982184533003e-07,3.1e-07,3.1982184533003e-07,3364829,1.07614582,32,"Dogecoin",2,0.00827593714327004
"dogebtc","doge","btc",2021-01-28 04:46:00,3.2e-07,3.26399760864823e-07,3.2e-07,3.26399760864823e-07,39864533.2831606,13.0117741306114,262,"Dogecoin",2,0.0084463770157638
"dogebtc","doge","btc",2021-01-28 04:47:00,3.25016260500798e-07,3.35016260500798e-07,3.2e-07,3.35016260500798e-07,25098929.7665009,8.4085495929453,166,"Dogecoin",2,0.00866207523288918
"dogebtc","doge","btc",2021-01-28 04:48:00,3.39905418586697e-07,3.49905418586697e-07,3.29905418586697e-07,3.4e-07,5284798.36988466,1.79683144576078,98,"Dogecoin",2,0.00905648778627646
"dogebtc","doge","btc",2021-01-28 04:49:00,3.45710111349709e-07,3.45710111349709e-07,3.35710111349709e-07,3.45710111349709e-07,34978230.3299899,12.0923279021966,260,"Dogecoin",2,0.00895166551084036
"dogebtc","doge","btc",2021-01-28 04:50:00,3.49747445269817e-07,3.5e-07,3.39747445269817e-07,3.49747445269817e-07,9153345.05916925,3.20135905011754,207,"Dogecoin",2,0.00905779920337251
"dogebtc","doge","btc",2021-01-28 04:51:00,3.4e-07,3.67507057118227e-07,3.4e-07,3.58753528559113e-07,18979679.894576,6.80902713310161,166,"Dogecoin",2,0.00951987312801599
"dogebtc","doge","btc",2021-01-28 04:52:00,3.58818889143445e-07,3.68818889143445e-07,3.49409444571722e-07,3.5e-07,27434530.0652265,9.60208552282928,220,"Dogecoin",2,0.00955635795839803
"dogebtc","doge","btc",2021-01-28 04:53:00,3.5e-07,3.64900953442538e-07,3.5e-07,3.64900953442538e-07,11544263.9736685,4.21251293078399,101,"Dogecoin",2,0.00946031260711993
"dogebtc","doge","btc",2021-01-28 04:54:00,3.687490759489e-07,3.78123613923351e-07,3.587490759489e-07,3.78123613923351e-07,29196232.469905,11.0397849344667,253,"Dogecoin",2,0.00978182697859647
"dogebtc","doge","btc",2021-01-28 04:55:00,3.71633609918068e-07,3.74422406612045e-07,3.54422406612045e-07,3.67211203306023e-07,15662067.0929739,5.7512865034706,230,"Dogecoin",2,0.00968581344754845
"dogebtc","doge","btc",2021-01-28 04:56:00,3.67131611762728e-07,3.74263223525456e-07,3.51394835288184e-07,3.71394835288184e-07,18648259.948061,6.92586743182133,171,"Dogecoin",2,0.00972597838975602
"dogebtc","doge","btc",2021-01-28 04:57:00,3.77246289270569e-07,3.78164192847046e-07,3.58164192847046e-07,3.77246289270569e-07,40852835.3694881,15.4115805493208,203,"Dogecoin",2,0.00980921456021449
"dogebtc","doge","btc",2021-01-28 04:58:00,3.76280977863312e-07,3.77520651908874e-07,3.67520651908874e-07,3.77520651908874e-07,14929187.6444114,5.63607665198809,154,"Dogecoin",2,0.00978346585546102
"dogebtc","doge","btc",2021-01-28 04:59:00,3.78828943242331e-07,3.88243414863496e-07,3.68243414863496e-07,3.69414471621165e-07,26968334.5190825,9.96249304686971,138,"Dogecoin",2,0.0100865639181536
"dogebtc","doge","btc",2021-01-28 05:00:00,3.65504263916419e-07,3.71008527832838e-07,3.61008527832838e-07,3.65504263916419e-07,16447067.4689052,6.01147328880588,193,"Dogecoin",2,0.00964918979187644
"dogebtc","doge","btc",2021-01-28 05:01:00,3.69151775384057e-07,3.79151775384057e-07,3.5e-07,3.6e-07,79232003.5807718,28.5235212890779,566,"Dogecoin",2,0.00984732991027472
"dogebtc","doge","btc",2021-01-28 05:03:00,3.6e-07,3.69822785266287e-07,3.6e-07,3.6e-07,16365021.2889935,5.89140766403767,78,"Dogecoin",2,0.00955880953077772
"dogebtc","doge","btc",2021-01-28 05:05:00,3.68983875065829e-07,3.7e-07,3.5e-07,3.5e-07,26183009.9234895,9.16405347322131,132,"Dogecoin",2,0.00958485
"dogebtc","doge","btc",2021-01-28 05:07:00,3.4e-07,3.59876601317858e-07,3.4e-07,3.49938300658929e-07,85818277.114983,30.0311020590942,222,"Dogecoin",2,0.00929705211844555
"dogebtc","doge","btc",2021-01-28 05:08:00,3.58886370775373e-07,3.59443185387687e-07,3.49443185387687e-07,3.5e-07,8312072.33338345,2.90922531668421,94,"Dogecoin",2,0.00930274908101872
